"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"France","France_1","otu3971",1,3,3,1,1,1,3,3,"3",2776,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu3992",1,3,3,1,1,1,3,3,"3",1044,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu402",3,9,9,1,1,1,9,9,"9",6903,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu404",3,9,9,1,1,1,9,9,"9",2593,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Choanoflagellata","Acanthoecida",NA,NA,NA
"France","France_1","otu4066",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",73,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu4123",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",410,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu416",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1261,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu4221",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",1221,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High","Cnidaria","Hydrozoa","Anthoathecata","Bougainvilliidae",NA,NA
"France","France_1","otu4244",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",69,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu437",2,4,6,0.666666666666667,0.666666666666667,0.666666666666667,4,4,"4",612,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,"Phaeophyceae","Ectocarpales",NA,NA,NA
"France","France_1","otu439",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1679,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu4396",2,4,6,0.666666666666667,0.666666666666667,0.666666666666667,4,4,"4",794,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu444",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1082,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu446",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",222,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu449",3,9,9,1,1,1,9,9,"9",2437,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu4500",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",942,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high","Bacillariophyta",NA,NA,NA,NA,NA
"France","France_1","otu4517",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",190,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu4562",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",119,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu465",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",96,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu466",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",625,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High","Haptophyta",NA,"Phaeocystales","Phaeocystaceae","Phaeocystis",NA
"France","France_1","otu48",2,6,6,1,1,1,6,6,"6",101259,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus quasimodo"
"France","France_1","otu4840",3,5,9,0.555555555555556,0.333333333333333,1,5,5,"5",723,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu493",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",92,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu5075",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",502,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High","Zoopagomycota","Entomophthoromycetes","Entomophthorales",NA,NA,NA
"France","France_1","otu516",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",473,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu5162",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",110,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu5209",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",106,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Mollusca","Gastropoda",NA,"Patellidae","Patella",NA
"France","France_1","otu5239",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",359,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu5262",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",167,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu542",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",85,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu544",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1226,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA
"France","France_1","otu5454",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Haptophyta",NA,"Prymnesiales",NA,NA,NA
"France","France_1","otu549",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu5510",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",129,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales",NA,NA,NA
"France","France_1","otu561",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",93,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu569",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",85,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae",NA,NA
"France","France_1","otu573",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",87,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu589",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",100,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu6025",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",90,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu613",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",210,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu620",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",317,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Oomycota",NA,"Anisolpidiales",NA,NA,NA
"France","France_1","otu6242",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",139,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu6268",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",97,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA
"France","France_1","otu637",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",401,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"France","France_1","otu6376",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu6408",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",87,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu650",1,3,3,1,1,1,3,3,"3",394,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu6523",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",96,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Cnidaria","Hydrozoa","Siphonophorae","Sphaeronectidae",NA,NA
"France","France_1","otu6532",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",81,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Oomycota","Peronosporomycetes","Peronosporales",NA,NA,NA
"France","France_1","otu660",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",137,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta",NA,NA,NA,NA,NA
"France","France_1","otu671",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",108,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu6731",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",155,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca",NA
"France","France_1","otu6828",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",729,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu6830",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",212,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu6838",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",573,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Cnidaria","Anthozoa","Scleralcyonacea",NA,NA,NA
"France","France_1","otu686",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",84,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,"Bolidophyceae","Parmales","Triparmaceae","Triparma",NA
"France","France_1","otu7055",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",156,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu710",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",460,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu721",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",557,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu7273",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",190,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA
"France","France_1","otu7290",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",79,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu7291",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",496,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu73",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",624,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu7598",1,3,3,1,1,1,3,3,"3",826,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Thecostraca","Balanomorpha","Chthamalidae","Chthamalus","Chthamalus stellatus"
"France","France_1","otu772",3,5,9,0.555555555555556,0.333333333333333,1,5,5,"5",802,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu7766",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",81,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu7826",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",98,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu8",3,9,9,1,1,1,9,9,"9",57211,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"France","France_1","otu806",3,9,9,1,1,1,9,9,"9",11015,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu8072",3,4,9,0.444444444444444,0.333333333333333,0.666666666666667,4,4,"4",550,0.444444444444444,1,3,9,0.444444444444444,1,0.828532235939643,0.994958642984935,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu810",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1316,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu8148",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",391,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu83",3,9,9,1,1,1,9,9,"9",6590,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu832",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2265,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu836",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",302,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu838",3,9,9,1,1,1,9,9,"9",4751,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Choanoflagellata","Acanthoecida",NA,NA,NA
"France","France_1","otu851",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",421,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Bacillariophyta","Coscinodiscophyceae",NA,NA,NA,NA
"France","France_1","otu853",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",155,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu8552",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",75,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Naviculales","Berkeleyaceae",NA,NA
"France","France_1","otu875",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",86,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu88",3,9,9,1,1,1,9,9,"9",4456,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"France","France_1","otu893",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",791,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
